"ID","workplace.belonging_1","workplace.belonging_2","workplace.belonging_3","workplace.belonging_4","workplace.belonging_5","workplace.belonging_6","biology.belonging_1","biology.belonging_2","biology.belonging_3","biology.belonging_4","biology.belonging_5","biology.belonging_6","climate_campus","climate_dept","climate_lab","climate_student","climate_teach","gender","race","lgbtq","lgbtq.discrim._1","lgbtq.discrim._2","lgbtq.discrim._3","lgbtq.discrim._4","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","personal_eb_outside","other_eb","workplace_sob_mean","biology_sob_mean","workplace_fom_mean","biology_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","lgbtq2","lgbq","tgnc","job2","region"
1883,10,10,10,9,9,9,8,8,9,8,8,7,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Non-binary or gender fluid","White","Yes",2,2,2,1,4,2,4,4,4,1,4,3,2,2,4,4,2,4,2,4,4,2,4,4,"Out","Out","Out","Out","Out","Out","Out","Out","no","yes","yes",10,8.33333333333333,9,7.66666666666667,1.75,4,2,"white","nonbinary/genderfluid","yes","yes","yes","faculty",NA
1884,5,4,8,6,7,7,8,7,8,9,8,10,"uncomfortable","neutral",NA,NA,"neutral","Woman","White","Yes",2,2,2,2,4,2,4,3,4,2,4,3,2,3,4,3,3,2,2,3,3,2,3,2,"Out","Out","Out","Out","Out","Out to some","Out to some","Out","no","no","yes",5.66666666666667,7.66666666666667,6.66666666666667,9,2,3.25,2.375,"white","woman","yes","yes",NA,"grad_student","northeastUS"
1889,7,6,6,6,6,6,6,6,6,6,6,6,"uncomfortable","comfortable","very comfortable",NA,NA,"Man","White","Yes",2,3,5,1,4,2,4,4,4,2,4,2,2,2,4,4,2,4,2,1,4,2,2,2,"Out","Out to most","Out to some","Out to most","Out to most",NA,NA,NA,"no","no","no",6.33333333333333,6,6,6,2.75,3.41666666666667,2,"white","man","yes","yes","yes","postdoc","northeastUS"
1891,9,9,9,6,7,5,9,9,9,9,9,6,"uncomfortable","neutral","very comfortable",NA,"very comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,9,6,8,NA,NA,NA,"white","man","no",NA,NA,"faculty","northeastUS"
1894,5,5,5,5,5,5,1,1,1,5,4,5,NA,NA,NA,NA,NA,"Decline to state","Other (please describe)","Yes",2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Out to most","Out","Out to most","Out to some",NA,NA,NA,"Out to a few","decline","yes","decline",5,1,5,4.66666666666667,1.75,3,3,"other","decline","yes","yes",NA,"other",NA
1897,8,8,8,8,8,6,8,7,8,8,8,7,"very comfortable","very comfortable",NA,NA,"very comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8,7.66666666666667,7.33333333333333,7.66666666666667,NA,NA,NA,"white","woman","no",NA,NA,"faculty","midwestUS"
1899,5,5,5,6,6,6,8,10,10,9,10,5,"very comfortable","neutral","very comfortable",NA,"very comfortable","Man","White","Yes",2,2,2,5,5,1,5,5,4,1,5,2,1,1,4,5,1,5,1,5,5,1,5,5,"Out","Out","Out","Out",NA,NA,"Out to some","Out to some","no","yes","no",5,9.33333333333333,6,8,2.75,4.83333333333333,1.125,"white","man","yes","yes","yes","staff","northeastUS"
1900,10,9,9,10,10,8,7,6,6,8,9,9,"very comfortable","very comfortable",NA,"very comfortable","very comfortable","Man","White","Yes",3,5,5,5,5,1,5,5,4,1,5,4,1,1,5,5,1,5,1,5,5,1,5,5,"Out","Out","Out to most","Out",NA,NA,NA,"Out","yes","yes","yes",9.33333333333333,6.33333333333333,9.33333333333333,8.66666666666667,4.5,4.91666666666667,1.375,"white","man","yes","yes","no","lecturer","westUS"
1901,10,10,10,8,8,8,7,7,7,6,7,5,"very comfortable","very comfortable","very comfortable",NA,"neutral","Non-binary or gender fluid","White","Yes",5,6,6,5,5,2,4,4,4,1,5,2,2,1,5,3,2,3,1,4,4,2,5,4,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no",10,7,8,6,5.5,4.16666666666667,1.625,"white","nonbinary/genderfluid","yes","yes","yes","faculty","midwestUS"
1902,5,6,5,5,8,5,5,7,6,7,6,5,"neutral","neutral","comfortable","neutral","neutral","Non-binary or gender fluid","White","Yes",2,3,3,1,3,3,2,3,3,2,3,4,4,2,3,3,3,3,1,2,2,4,2,3,"Out","Out","Out","Out to most","Out","Out","Out to most","Out","no","yes","no",5.33333333333333,6,6,6,2.25,2.66666666666667,2.875,"white","nonbinary/genderfluid","yes","yes","yes","grad_student",NA
1904,7,7,7,7,7,5,5,4,4,4,6,6,"comfortable","comfortable","very comfortable",NA,"very comfortable","Man","White","Yes",3,3,3,1,4,2,2,4,2,2,4,4,3,2,5,4,2,4,2,4,4,5,3,4,"Out","Out","Out to most","Out to some","Out to most","Out to some","Out to some","Out","no","yes","no",7,4.33333333333333,6.33333333333333,5.33333333333333,2.5,3.66666666666667,2.75,"white","man","yes","yes","no","faculty","outsideUS"
1905,10,10,10,10,9,9,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,NA,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,5,6,6,5,6,2,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",5.66666666666667,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,7,7,7,6,7,7,7,7,7,7,7,5,"uncomfortable","comfortable","uncomfortable","comfortable","comfortable","Woman","White","Yes",2,3,3,1,3,2,3,2,4,3,3,3,4,3,4,3,2,3,3,3,3,3,4,3,"Out","Out","Out to some","Out to most","Out to most",NA,"Out to a few","Not out","no","yes","yes",7,7,6.66666666666667,6.33333333333333,2.25,3.16666666666667,2.875,"white","woman","yes","yes","no","grad_student","westUS"
1908,8,8,7,9,9,6,8,8,7,8,8,8,"comfortable","comfortable","very comfortable",NA,NA,"Man","White","Yes",2,2,2,1,2,3,2,3,3,2,3,4,1,2,5,3,2,2,1,3,4,3,4,3,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no",7.66666666666667,7.66666666666667,8,8,1.75,3.08333333333333,2.25,"white","man","yes","yes","no","staff","westUS"
1909,8,7,8,9,8,8,9,9,9,10,9,9,"comfortable","comfortable","very comfortable",NA,NA,"Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",7.66666666666667,9,8.33333333333333,9.33333333333333,NA,NA,NA,"asian","man","no",NA,NA,"staff","northeastUS"
1910,6,7,7,8,7,7,6,6,6,6,6,5,"comfortable","very comfortable","very comfortable",NA,"comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",6.66666666666667,6,7.33333333333333,5.66666666666667,NA,NA,NA,"white","woman","no",NA,NA,"faculty","northeastUS"
1916,7,4,4,5,7,5,9,9,9,9,9,5,"very comfortable","very comfortable","neutral","very comfortable","neutral","Woman","White","Yes",5,5,3,2,3,3,2,2,2,4,3,5,5,4,4,2,5,2,4,3,2,3,1,4,"Out","Out to most","Out to most","Out to most","Out to most",NA,NA,"Out to most","no","yes","yes",5,9,5.66666666666667,7.66666666666667,3.75,2.5,4.125,"white","woman","yes","yes","no","grad_student","outsideUS"
1917,10,10,10,10,10,9,8,9,9,9,9,8,"very comfortable",NA,NA,NA,NA,"Man","White","Yes",2,2,2,2,5,1,5,5,5,1,5,1,1,1,5,5,1,5,1,5,5,1,5,5,"Out","Out","Out","Out",NA,NA,NA,"Out","no","yes","no",10,8.66666666666667,9.66666666666667,8.66666666666667,2,5,1,"white","man","yes","yes","no","nonprofit","southeastUS"
1922,3,3,3,4,4,4,8,8,8,6,8,5,"uncomfortable","comfortable","comfortable",NA,NA,"Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",3,8,4,6.33333333333333,NA,NA,NA,"white","man","no",NA,NA,"staff","outsideUS"
1933,9,10,9,9,9,9,7,6,6,7,9,9,"comfortable","very comfortable","very comfortable","comfortable",NA,"Woman","White","Yes",4,5,5,3,5,1,4,4,4,1,4,2,2,2,5,4,2,4,2,4,4,2,5,3,"Out","Out","Out","Out","Out","Out","Out","Out","no","yes","no",9.33333333333333,6.33333333333333,9,8.33333333333333,4.25,4.16666666666667,1.75,"white","woman","yes","yes","yes","grad_student","midwestUS"
1936,9,7,7,8,8,7,8,8,8,8,8,8,"comfortable","comfortable","very comfortable",NA,NA,"Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",7.66666666666667,8,7.66666666666667,8,NA,NA,NA,"asian","man","no",NA,NA,"postdoc","northeastUS"
1937,8,7,9,10,10,10,6,6,6,5,6,7,"very comfortable","very comfortable","very comfortable",NA,"comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8,6,10,6,NA,NA,NA,"white","man","no",NA,NA,"faculty","midwestUS"
1938,6,6,6,6,6,2,10,10,10,10,10,10,"uncomfortable","neutral","very comfortable",NA,"very uncomfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",6,10,4.66666666666667,10,NA,NA,NA,"white","man","no",NA,NA,"faculty","northeastUS"
1939,5,5,5,5,5,5,5,5,5,7,7,5,"neutral","neutral","very comfortable",NA,"comfortable","Man","White","Yes",2,3,4,2,3,3,2,3,3,3,4,4,4,2,4,3,2,3,2,3,3,4,4,3,"Out","Out","Out","Out","Out","Not out",NA,"Out","yes","yes","decline",5,5,5,6.33333333333333,2.75,3.16666666666667,3,"white","man","yes","yes","no","faculty","southeastUS"
1940,8,8,5,5,5,2,4,5,5,5,5,5,"neutral","uncomfortable","very comfortable",NA,"very comfortable","Decline to state","Decline to state","Decline to state",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",7,4.66666666666667,4,5,NA,NA,NA,NA,"decline",NA,NA,NA,"faculty","northeastUS"
1941,6,4,4,5,4,3,4,4,4,7,7,5,"comfortable","comfortable","neutral",NA,"comfortable","Woman","Asian","Decline to state",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",4.66666666666667,4,4,6.33333333333333,NA,NA,NA,"asian","woman",NA,NA,NA,"faculty","northeastUS"
1942,8,8,8,8,8,7,8,9,8,9,10,8,"comfortable","comfortable",NA,"very comfortable","comfortable","Man","Other (please describe)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8,8.33333333333333,7.66666666666667,9,NA,NA,NA,"other","man","no",NA,NA,"postdoc","northeastUS"
1943,10,10,10,10,10,10,9,9,9,9,9,9,"comfortable","comfortable","very comfortable",NA,"comfortable","Woman","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,9,10,9,NA,NA,NA,"asian","woman","no",NA,NA,"faculty","southwestUS"
1944,2,4,4,8,8,7,8,8,8,10,10,10,"comfortable","uncomfortable","comfortable",NA,NA,"Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",3.33333333333333,8,7.66666666666667,10,NA,NA,NA,"white","man","no",NA,NA,"faculty","midwestUS"
1946,8,8,8,9,9,9,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,9,9,9,9,9,9,9,9,9,9,9,9,"very comfortable","very comfortable","very comfortable",NA,NA,"Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,9,9,9,NA,NA,NA,"white","woman","no",NA,NA,"faculty",NA
1948,5,5,5,5,5,5,7,9,9,7,7,9,"neutral","comfortable","very comfortable",NA,"comfortable","Woman","More than one race/ethnicity","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",5,8.33333333333333,5,7.66666666666667,NA,NA,NA,"other","woman","no",NA,NA,"faculty","northeastUS"
1949,5,3,5,8,6,6,8,8,8,10,10,10,"neutral","neutral","very comfortable",NA,"comfortable","Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",4.33333333333333,8,6.66666666666667,10,NA,NA,NA,"asian","man","no",NA,NA,"faculty","southeastUS"
1950,9,10,10,10,9,10,8,8,8,10,10,10,"very comfortable","very comfortable","very comfortable",NA,NA,"Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9.66666666666667,8,9.66666666666667,10,NA,NA,NA,"asian","man","no",NA,NA,"government","northeastUS"
1951,9,9,9,10,9,9,9,10,10,10,10,9,"very comfortable","very comfortable",NA,NA,NA,"Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,9.66666666666667,9.33333333333333,9.66666666666667,NA,NA,NA,"white","woman","no",NA,NA,"government","northeastUS"
1952,10,10,10,NA,10,10,10,10,10,10,10,10,"comfortable","comfortable","comfortable",NA,NA,"Woman","Black or African American","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,10,10,NA,NA,NA,"other","woman","no",NA,NA,"staff","southwestUS"
1953,7,10,10,4,3,2,10,9,9,9,9,9,"uncomfortable","comfortable","uncomfortable","very comfortable",NA,"Woman","Hispanic, Latin*, or Spanish origin","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,9.33333333333333,3,9,NA,NA,NA,"latinx","woman","no",NA,NA,"grad_student","northeastUS"
1954,9,9,9,8,8,6,10,10,10,10,10,10,"comfortable","comfortable",NA,NA,"very comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,10,7.33333333333333,10,NA,NA,NA,"white","man","no",NA,NA,"faculty","southeastUS"
1955,2,1,0,1,1,0,4,4,2,2,2,3,"very uncomfortable","very uncomfortable","comfortable",NA,"uncomfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",1,3.33333333333333,0.666666666666667,2.33333333333333,NA,NA,NA,"white","man","no",NA,NA,"faculty","midwestUS"
1956,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,NA,"Man","Hispanic, Latin*, or Spanish origin","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",NA,10,NA,10,NA,NA,NA,"latinx","man","no",NA,NA,"faculty","southwestUS"
1957,6,7,7,7,6,6,5,5,6,10,10,8,"neutral","comfortable","comfortable","neutral","uncomfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",6.66666666666667,5.33333333333333,6.33333333333333,9.33333333333333,NA,NA,NA,"white","woman","no",NA,NA,"lecturer","outsideUS"
1958,2,2,8,8,5,5,2,2,8,8,8,8,"uncomfortable","neutral","comfortable",NA,"neutral","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",4,4,6,8,NA,NA,NA,"white","man","no",NA,NA,"faculty","southeastUS"
1959,10,10,10,10,10,10,9,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,NA,"Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,9.66666666666667,10,10,NA,NA,NA,"white","man","no",NA,NA,"faculty","midwestUS"
1960,10,10,10,10,10,9,5,5,5,5,5,3,"very comfortable","comfortable","very comfortable",NA,NA,"Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,5,9.66666666666667,4.33333333333333,NA,NA,NA,"white","man","no",NA,NA,"faculty","outsideUS"
1961,5,5,5,5,5,5,5,4,4,3,3,5,"uncomfortable","uncomfortable","very uncomfortable",NA,"very comfortable","Decline to state","Decline to state","Decline to state",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",5,4.33333333333333,5,3.66666666666667,NA,NA,NA,NA,"decline",NA,NA,NA,"lecturer","northeastUS"
1963,10,10,10,10,10,5,7,5,8,7,9,5,"comfortable","comfortable","very comfortable",NA,"very comfortable","Man","White","Yes",5,4,6,4,4,1,5,4,4,1,4,2,3,2,4,4,1,3,2,5,4,2,4,4,"Out","Out","Out","Out","Out","Out to a few",NA,NA,"no","no","no",10,6.66666666666667,8.33333333333333,7,4.75,4.08333333333333,1.75,"white","man","yes","yes","no","faculty","northeastUS"
1964,10,10,10,10,10,10,9,10,10,9,10,10,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,9.66666666666667,10,9.66666666666667,NA,NA,NA,"white","man","no",NA,NA,"faculty","westUS"
1965,10,10,10,10,10,10,10,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,10,10,NA,NA,NA,"white","woman","no",NA,NA,"faculty","westUS"
1966,8,8,8,6,6,4,9,9,10,10,10,9,"comfortable","neutral","very comfortable",NA,"uncomfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8,9.33333333333333,5.33333333333333,9.66666666666667,NA,NA,NA,"white","man","no",NA,NA,"faculty","southwestUS"
1967,5,NA,NA,5,NA,NA,5,5,NA,5,NA,NA,"comfortable","comfortable","comfortable",NA,"comfortable","Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",5,5,5,5,NA,NA,NA,"asian","man","no",NA,NA,"faculty","outsideUS"
1968,10,10,10,10,10,8,8,8,8,7,7,7,"neutral","neutral","comfortable",NA,"comfortable","Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,8,9.33333333333333,7,NA,NA,NA,"asian","man","no",NA,NA,"faculty","outsideUS"
1969,4,7,7,1,4,4,8,8,8,8,8,8,"comfortable","comfortable","comfortable",NA,"comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",6,8,3,8,NA,NA,NA,"white","man","no",NA,NA,"faculty","outsideUS"
1970,6,6,6,6,7,4,4,4,4,6,5,5,"uncomfortable","uncomfortable","uncomfortable",NA,"comfortable","Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",6,4,5.66666666666667,5.33333333333333,NA,NA,NA,"asian","man","no",NA,NA,"postdoc","outsideUS"
1971,10,10,10,9,9,7,10,10,10,9,9,9,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,8.33333333333333,9,NA,NA,NA,"white","man","no",NA,NA,"faculty","southeastUS"
1972,10,10,10,9,7,5,10,10,10,10,10,10,"comfortable","comfortable","comfortable",NA,"comfortable","Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,7,10,NA,NA,NA,"asian","man","no",NA,NA,"faculty",NA
1973,9,10,10,9,9,10,9,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9.66666666666667,9.66666666666667,9.33333333333333,10,NA,NA,NA,"white","woman","no",NA,NA,"faculty","southeastUS"
1974,8,9,9,8,8,5,2,2,2,2,2,5,"comfortable","very comfortable","very comfortable",NA,"comfortable","Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8.66666666666667,2,7,3,NA,NA,NA,"white","man","no",NA,NA,"faculty","southeastUS"
1975,10,10,10,10,10,9,8,8,9,9,9,9,"very comfortable","very comfortable","very comfortable",NA,"very comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,8.33333333333333,9.66666666666667,9,NA,NA,NA,"white","woman","no",NA,NA,"faculty","midwestUS"
1978,6,8,8,7,7,5,7,8,8,5,NA,NA,"comfortable","comfortable","very comfortable",NA,NA,"Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",7.33333333333333,7.66666666666667,6.33333333333333,5,NA,NA,NA,"white","woman","no",NA,NA,"staff","northeastUS"
1982,9,9,9,10,10,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,"Man","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",9,9,9.66666666666667,9,NA,NA,NA,"white","man","no",NA,NA,"faculty","outsideUS"
1983,10,10,10,10,10,10,10,10,10,10,10,10,"comfortable","very comfortable","very comfortable","very comfortable",NA,"Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,10,10,NA,NA,NA,"asian","man","no",NA,NA,"grad_student","westUS"
1984,7,9,9,5,7,5,8,9,9,8,7,7,"uncomfortable","comfortable","very comfortable",NA,"comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",8.33333333333333,8.66666666666667,5.66666666666667,7.33333333333333,NA,NA,NA,"white","woman","no",NA,NA,"faculty","northeastUS"
1987,2,2,2,2,2,2,8,8,8,8,8,8,"very uncomfortable","very uncomfortable","very comfortable",NA,"very comfortable","Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",2,8,2,8,NA,NA,NA,"white","woman","no",NA,NA,"faculty","outsideUS"
1988,0,0,0,0,0,0,10,10,10,10,10,10,NA,NA,NA,NA,NA,"Man","Asian","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",0,10,0,10,NA,NA,NA,"asian","man","no",NA,NA,NA,"northeastUS"
1989,10,10,10,10,10,10,10,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,NA,"Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,10,10,NA,NA,NA,"white","woman","no",NA,NA,"faculty","westUS"
1991,10,10,10,9,8,8,10,10,10,10,10,10,"very comfortable","very comfortable","very comfortable",NA,NA,"Woman","White","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","",10,10,8.33333333333333,10,NA,NA,NA,"white","woman","no",NA,NA,"postdoc","northeastUS"
