"ID","Progress","Finished","society.membership","subdiscipline","subdiscipline_28_TEXT","climate_campus","climate_dept","climate_lab","climate_teach","climate_student","climate.open","gender","gender_10_TEXT","race","race_7_TEXT","lgbtq","sexuality.specific","sexuality.specific_12_TEXT","gender.specific","gender.specific_4_TEXT","college.gen","college.gen_8_TEXT","disability","disability.specific","disability.specific_7_TEXT","job","job_10_TEXT","institution.type","country.reside","residence","immigration","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","other_eb","personal_eb_outside","society_included_lgbtq_open","workplace_included_lgbtq_open","workplace_sob_mean","biology_sob_mean","ascb_sob_mean","bps_sob_mean","gsa_sob_mean","isscr_sob_mean","saber_sob_mean","workplace_fom_mean","biology_fom_mean","ascb_fom_mean","bps_fom_mean","gsa_fom_mean","isscr_fom_mean","saber_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","gender3","lgbtq2","lgbq","tgnc","job2","region","gender4","genderbin","tgnc_all"
2051,100,"True","I am not currently associated with any of the above societies","Molecular genetics,Zoology","","comfortable","comfortable","very comfortable","comfortable",NA,"My institution has a serious gender imbalance and a history of tolerating sexual harassment that sometimes leads to a negative climate. My lab, however, and those of most of my colleagues are supportive and friendly environments.","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An associate professor","","R2 doctoral university","Mexico","","",4,1,4,4,4,1,4,2,1,1,5,4,1,4,1,5,4,2,4,4,"Out","Out","Out","Out","Out","Out",NA,"Out","no","no","no","I belong to the Society for the Study of Evolution and the American Society of Naturalists, both of which have made efforts to be inclusive in what was already a relatively inclusive environment.","My workplace asked questions about my personal life during the interview process that made me uncomfortable as a candidate. It would be good to eliminate questions about partners, etc during interviews.",6,8,NA,NA,NA,NA,NA,5,10,NA,NA,NA,NA,NA,5,4.16666666666667,1.25,"white","man","man","yes","yes","no","faculty","outsideUS","cisman","cisman","no"
2053,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Cell biology,Developmental biology,Microbiology,Molecular biology","","neutral","uncomfortable","comfortable",NA,NA,"There's a lot of talk of DEI journal clubs and initiatives, but no climate survey done every 3 months in order to track if these initiatives are actually making a difference. Departments dont ask questions they dont want answers to.","Non-binary or gender fluid","","Asian","","Yes","Queer as it relates to my sexuality","","Gender-queer or gender non-binary","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Northeastern US","No",3,4,3,2,2,4,3,3,5,5,4,1,5,1,3,3,2,5,1,3,"Out","Out","Out to a few","Out to most","Out",NA,NA,"Out to some","yes","decline","yes","Really go above and beyond with the programming so that it spills into the regular sessions.","Have compulsory department-wide talks from LGBTQ scientists",4.33333333333333,5.66666666666667,3,6.33333333333333,NA,NA,NA,4.66666666666667,5.66666666666667,5,6.66666666666667,NA,NA,NA,2.75,2.33333333333333,4.25,"asian","nonbinary/genderfluid","nonbinary","yes","yes","yes","postdoc","northeastUS","tgnc",NA,"yes"
2059,100,"True","I am not currently associated with any of the above societies","Botany,Genetics","","neutral","comfortable","very comfortable","comfortable",NA,"In my ""local"" team, I feel comfortable, but in the wider organisation, less so.","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Bachelor’s degree (for example: BA, BS)","","No","","","Employed in a government position","","I do not work at an academic institution","United Kingdom of Great Britain and Northern Ireland","","",4,3,3,3,3,3,3,4,4,2,4,3,2,3,2,3,3,2,3,3,"Out","Out","Out to most","Out","Out","Out to some","Out to some","Out to most","no","yes","no","In at least one society in which I am involved, gay men are now seen to be ""main stream"", despite the fact that we still face discrimination - and the focus has moved to women and people of minority ethnic origins. They also need positive help, but this should not be to the detriment of other minority groups.","n/a",7.33333333333333,6.66666666666667,NA,NA,NA,NA,NA,7.66666666666667,5.66666666666667,NA,NA,NA,NA,NA,2.75,3.16666666666667,2.75,"white","man","man","yes","yes","no","government","outsideUS","cisman","cisman","no"
2060,100,"True","I am not currently associated with any of the above societies","Botany","","uncomfortable","uncomfortable","very comfortable","uncomfortable","uncomfortable","","Man","","Hispanic, Latin*, or Spanish origin","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","High school diploma or GED","","No","","","Other, please describe","fixed term appointment","I do not work at an academic institution","United Kingdom of Great Britain and Northern Ireland","","",1,5,1,1,1,5,2,5,5,5,5,1,5,1,5,1,1,5,1,2,"Out","Out","Out","Out","Out","Out","Out","Out","yes","yes","yes","","act instead of just write blogs in June about their lgbtq+ staff",1.33333333333333,7,NA,NA,NA,NA,NA,5,6.33333333333333,NA,NA,NA,NA,NA,1,1.5,5,"latinx","man","man","yes","yes","no","other","outsideUS","cisman","cisman","no"
2062,100,"True","I am not currently associated with any of the above societies","Ecology","","very comfortable","very comfortable","very comfortable","comfortable","comfortable","","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","Yes","Learning disability (e.g. dyslexia)","","A postdoctoral scholar","","R1 doctoral university","Panama","","",4,3,4,4,3,2,NA,NA,NA,NA,NA,NA,2,2,2,4,4,2,4,4,"Out","Out","Out","Out","Out","Out to a few","Out to a few","Out to some","no","no","no","","",9,9,NA,NA,NA,NA,NA,5.66666666666667,9,NA,NA,NA,NA,NA,5.25,3.66666666666667,2.2,"white","man","man","yes","yes","no","postdoc","outsideUS","cisman","cisman","no"
2063,100,"True","American Society of Cell Biology (ASCB)","Genetics,Immunology","","neutral","uncomfortable","uncomfortable",NA,NA,"The problems that make me feel uncomfortable have all improved incrementally since the pandemic and the murder of George Floyd.  However, the problems at my R1 university (elitism ... less a lack of respect for individual needs but a lack of will to accommodate them in a face-saving manner -- blindness to the many ways each of us has been brainwashed as children and teens, so that individuals let alone institutions cannot see false assumptions) are so entrenched, in our faculty and staff, in our students -- that I am guessing I will never feel more than neutral or occasionally comfortable in this particular climate for the remainder of my working life.","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","Other, please describe","staff scientist","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6.33333333333333,6.66666666666667,6.33333333333333,NA,NA,NA,NA,7.66666666666667,7.66666666666667,9,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"staff","northeastUS","ciswoman","ciswoman","no"
2065,100,"True","I am not currently associated with any of the above societies","Botany,Ecology,Entomology","","comfortable","very comfortable","very comfortable",NA,NA,"I was pleasantly surprised my large corporation (or perhaps, at the very least among my entire office of ~300 employees) implemented pronouns in email signatures, and the overwhelming majority of my colleagues added their pronouns. I live and work in a very LGBTQIA+ welcoming and supportive city / geographical area however, so it wasn’t wholly unexpected. One notable effect was noticing most pointedly how I was the only person in my office using alternative pronouns - underlining how I was in a distinct minority. Because of the pandemic I am uncertain if my coworkers refer to me as my stated pronouns when I am not present. That being said I do not feel I have any less respect than anyone else professionally. ","Non-binary or gender fluid","","More than one race/ethnicity","","Yes","Queer as it relates to my sexuality","","Gender-queer or gender non-binary","","Bachelor’s degree (for example: BA, BS)","","No","","","Employed in an industry position","","I do not work at an academic institution","United States of America","Western US","Yes",4,3,2,4,3,2,4,3,3,3,4,2,3,3,2,3,3,3,3,4,"Out","Out","Out to most","Out to some",NA,NA,NA,"Out","no","no","yes","Organize sub-groups or specific meet ups for LGBTQIA+ to connect with one another and problem solve solutions tailored to your organization. 
Make or organize monetary donations or volunteer events to local, national, and international organizations that support rights and services for LGBTQIA+ people. Include visibly LGBTQIA+ people in your organization in internal and external press materials. Include specific mentorship and paths to leadership for LGBTQIA+ people ","Make or organize monetary donations or volunteer events to local, national, and international organizations that support rights and services for LGBTQIA+ people. Include visibly LGBTQIA+ people in your organization in internal and external press materials. Include specific mentorship and paths to leadership for LGBTQIA+ people ",5.66666666666667,6.66666666666667,NA,NA,NA,NA,NA,5.33333333333333,7,NA,NA,NA,NA,NA,4.25,3.25,2.75,"other","nonbinary/genderfluid","nonbinary","yes","yes","yes","industry","westUS","tgnc",NA,"yes"
2068,100,"True","I am not currently associated with any of the above societies","Ecology,Zoology","","uncomfortable","neutral","very comfortable","uncomfortable","comfortable","I am at a conservative university, where I would feel unsafe disclosing information about my identity to either undergraduates or university staff. My own biology department is a smaller, safer community, but even in this more supportive context I would not publicly share information about my sexuality or gender identity.","Non-binary or gender fluid","","White","","Yes","Bisexual","","Gender-queer or gender non-binary,Questioning","","Higher than a Master’s degree (for example: PhD, MD, JD)","","Yes","Hearing loss","","A graduate student","","R1 doctoral university","United States of America","Southeastern US","Yes",4,3,2,3,2,2,4,4,3,2,5,3,2,3,1,1,4,3,4,3,"Out","Out","Out to some","Out to a few","Out","Out to a few","Out to a few","Out to some","no","no","no","","My university could run mandatory workshops on topics including sexuality and gender identity for undergraduates--I was required to attend such workshops as an undergrad, and I think they had a positive impact. The university and the department could make stronger statements in support of the LGBT+ community, particularly in the wake of the terrible anti-LGBT+ legislation that has been pushed in my state. At present, LGBT+ news, community events, and statements of support are only put out by individual queer community members and are not promoted by the institution.",4.33333333333333,2.66666666666667,NA,NA,NA,NA,NA,3,6.33333333333333,NA,NA,NA,NA,NA,4.25,3.16666666666667,2.5,"white","nonbinary/genderfluid","nonbinary","yes","yes","yes","grad_student","southeastUS","tgnc",NA,"yes"
2069,100,"True","I am not currently associated with any of the above societies","Entomology","","uncomfortable","neutral",NA,NA,NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","Other, please describe","employed in the nonprofit sector","I do not work at an academic institution","United States of America","Northeastern US","Yes",2,3,3,2,NA,4,3,4,4,3,3,2,4,3,2,2,2,3,3,3,"Out","Out","Out","Not out",NA,NA,NA,"Out","decline","no","decline","Support sub groups and committees that involve LGBTQ+ issues and members financially and outwardly. ","Extend policies around non-discrimination to volunteers so that they must also abide by rules or be asked to stop volunteering.",3.33333333333333,3,NA,NA,NA,NA,NA,3.66666666666667,4.66666666666667,NA,NA,NA,NA,NA,2.25,2.54545454545455,3.375,"white","man","man","yes","yes","no","nonprofit","northeastUS","cisman","cisman","no"
2070,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Microbiology,Mycology","","neutral","neutral","neutral",NA,NA,"There is little reference to LGBT+ experiences. It is neutral because it feels like a large aspect of my life is just excluded from the conversation.","Woman","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Southwestern US","Yes",4,5,1,3,1,3,2,4,2,3,3,3,2,3,3,3,2,3,3,4,"Out","Out","Out","Out to most","Out to most",NA,NA,"Out","no","no","no","For conferences, add social events for LGBTQ+ individuals, have gender neutral bathrooms or single user bathrooms as options, create symposium and have inclusive discussions about LGBTQ+ as a minority.","Have more personable discussions recognizing the importance of the wholistic person. ",3.66666666666667,6.66666666666667,NA,NA,NA,NA,NA,5.66666666666667,7.66666666666667,NA,NA,NA,NA,NA,4.75,2.66666666666667,3.125,"white","woman","woman","yes","yes","no","postdoc","southwestUS","ciswoman","ciswoman","no"
2071,100,"True","I am not currently associated with any of the above societies","Pathology","","comfortable","comfortable","comfortable","neutral",NA,"I am not comfortable with being out or being a woman in my classroom. Students are discriminating. Whether consciously or unconsciously. I know for a fact that there are behaviour associated with me being a female that none of my male colleague would face. ","Woman","","White","","Yes","Lesbian or Gay","","Decline to state","","Some college but no degree","","No","","","An associate professor","","Master's college or university","United States of America","Northeastern US","No",3,3,1,3,3,2,3,4,3,2,4,3,2,3,2,3,4,2,4,3,"Out to most","Out","Out","Out to most","Out","Out","Not out","Out to a few","no","no","yes","","",8.66666666666667,6,NA,NA,NA,NA,NA,6,6.66666666666667,NA,NA,NA,NA,NA,1,3.08333333333333,2.5,"white","woman","woman","yes","yes",NA,"faculty","northeastUS","ciswoman","ciswoman",NA
2072,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Genetics","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","Asian","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Western US","No",5,2,3,4,3,1,4,3,2,2,5,4,2,3,1,4,4,2,4,4,"Out","Out","Out to some","Out","Out","Out","Out","Out","no","no","no","LGBTQ+ groups within societies
Celebrating Pride month through society events/web page","Web page of out faculty and staff for mentorship of students",8,5,NA,NA,NA,NA,NA,8.66666666666667,5.33333333333333,NA,NA,NA,NA,NA,5,3.91666666666667,1.875,"asian","man","man","yes","yes","no","faculty","westUS","cisman","cisman","no"
2076,100,"True","I am not currently associated with any of the above societies","Immunology,Microbiology,Molecular biology","","very comfortable","comfortable","comfortable","comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Associate degree (for example: AA, AS)","","No","","","A postdoctoral scholar","","R1 doctoral university","United Kingdom of Great Britain and Northern Ireland","","",4,2,4,4,4,2,4,2,2,2,4,4,2,4,2,4,4,3,3,4,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no","","",7.66666666666667,5,NA,NA,NA,NA,NA,9,5,NA,NA,NA,NA,NA,4.25,3.91666666666667,2.125,"white","man","man","yes","yes","no","postdoc","outsideUS","cisman","cisman","no"
2077,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Entomology,Microbiology,Molecular biology,Systems biology","","comfortable","comfortable","very comfortable",NA,"comfortable","","Man","","Hispanic, Latin*, or Spanish origin","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","High school diploma or GED","","No","","","A graduate student","","R1 doctoral university","United States of America","Midwestern US","Yes",4,3,4,3,3,2,4,3,2,2,4,3,2,4,2,4,4,2,3,4,"Out","Out","Out to a few","Out to most","Out",NA,"Out to most","Out","no","no","no","","",6.33333333333333,8,NA,NA,NA,NA,NA,8,8.66666666666667,NA,NA,NA,NA,NA,4,3.66666666666667,2.25,"latinx","man","man","yes","yes","no","grad_student","midwestUS","cisman","cisman","no"
2078,100,"True","Biophysical Society (BPS)","Biophysics,Cell biology,Discipline-based education (DBER),Genetics,Molecular biology,Molecular genetics,Neuroscience","","comfortable","comfortable","uncomfortable","comfortable","","We have no research lab and shall produce or join in joint research projets","Woman","","White","","No","","","","","Did not complete high school","","No","","","An assistant professor","","Baccalaureate college or university","Turkey","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,NA,10,NA,NA,NA,10,10,NA,10,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","outsideUS","ciswoman","ciswoman","no"
